시도교육청명,행정표준코드,학교명,학교과정명,분석단위ID,학교표시명,전체일수,방학일수,메인분석일수,휴업일수,수업일수,추론방학일수
경기도교육청,7530131,평촌고등학교,고등학교,J10_7530131_고등학교,평촌고등학교 (고등학교),365,82,283,94,189,0
경기도교육청,7530132,평택고등학교,고등학교,J10_7530132_고등학교,평택고등학교 (고등학교),365,82,283,95,188,0
경기도교육청,7530133,포천고등학교,고등학교,J10_7530133_고등학교,포천고등학교 (고등학교),365,80,285,97,188,0
경기도교육청,7530134,함현고등학교,고등학교,J10_7530134_고등학교,함현고등학교 (고등학교),365,77,288,98,190,0
경기도교육청,7530135,행신고등학교,고등학교,J10_7530135_고등학교,행신고등학교 (고등학교),365,75,290,100,190,0
경기도교육청,7530136,한솔고등학교,고등학교,J10_7530136_고등학교,한솔고등학교 (고등학교),365,69,296,106,190,0
경기도교육청,7530137,화수고등학교,고등학교,J10_7530137_고등학교,화수고등학교 (고등학교),365,81,284,96,188,0
경기도교육청,7530138,화정고등학교,고등학교,J10_7530138_고등학교,화정고등학교 (고등학교),365,77,288,99,189,0
경기도교육청,7530139,효원고등학교,고등학교,J10_7530139_고등학교,효원고등학교 (고등학교),365,73,292,103,189,0
경기도교육청,7530140,흥진고등학교,고등학교,J10_7530140_고등학교,흥진고등학교 (고등학교),365,69,296,106,190,0
경기도교육청,7530141,경민고등학교,고등학교,J10_7530141_고등학교,경민고등학교 (고등학교),365,56,309,121,188,0
경기도교육청,7530143,경안고등학교,고등학교,J10_7530143_고등학교,경안고등학교 (고등학교),365,49,316,126,190,0
경기도교육청,7530144,계원예술고등학교,고등학교,J10_7530144_고등학교,계원예술고등학교 (고등학교),365,78,287,98,189,0
경기도교육청,7530145,과천여자고등학교,고등학교,J10_7530145_고등학교,과천여자고등학교 (고등학교),365,47,318,105,213,0
경기도교육청,7530146,과천외국어고등학교,고등학교,J10_7530146_고등학교,과천외국어고등학교 (고등학교),365,79,286,98,188,0
경기도교육청,7530148,군포고등학교,고등학교,J10_7530148_고등학교,군포고등학교 (고등학교),365,74,291,102,189,0
경기도교육청,7530149,낙생고등학교,고등학교,J10_7530149_고등학교,낙생고등학교 (고등학교),365,78,287,97,190,0
경기도교육청,7530150,대신고등학교,고등학교,J10_7530150_고등학교,대신고등학교 (고등학교),365,73,292,104,188,0
경기도교육청,7530151,덕소고등학교,고등학교,J10_7530151_고등학교,덕소고등학교 (고등학교),365,74,291,103,188,0
경기도교육청,7530153,동두천고등학교,고등학교,J10_7530153_고등학교,동두천고등학교 (고등학교),365,73,292,103,189,0
경기도교육청,7530154,동우여자고등학교,고등학교,J10_7530154_고등학교,동우여자고등학교 (고등학교),365,76,289,98,191,0
경기도교육청,7530156,동화고등학교,고등학교,J10_7530156_고등학교,동화고등학교 (고등학교),365,75,290,101,189,0
경기도교육청,7530157,백영고등학교,고등학교,J10_7530157_고등학교,백영고등학교 (고등학교),365,74,291,102,189,0
경기도교육청,7530160,분당대진고등학교,고등학교,J10_7530160_고등학교,분당대진고등학교 (고등학교),365,74,291,102,189,0
경기도교육청,7530163,삼광고등학교,고등학교,J10_7530163_고등학교,삼광고등학교 (고등학교),365,52,313,96,217,0
경기도교육청,7530164,서울삼육고등학교,고등학교,J10_7530164_고등학교,서울삼육고등학교 (고등학교),365,64,301,111,190,0
경기도교육청,7530167,성일고등학교,고등학교,J10_7530167_고등학교,성일고등학교 (고등학교),365,73,292,102,190,0
경기도교육청,7530169,세원고등학교,고등학교,J10_7530169_고등학교,세원고등학교 (고등학교),365,44,321,124,197,0
경기도교육청,7530170,소명여자고등학교,고등학교,J10_7530170_고등학교,소명여자고등학교 (고등학교),365,54,311,122,189,0
경기도교육청,7530171,송림고등학교,고등학교,J10_7530171_고등학교,송림고등학교 (고등학교),365,72,293,103,190,0
경기도교육청,7530174,수원고등학교,고등학교,J10_7530174_고등학교,수원고등학교 (고등학교),365,49,316,126,190,0
경기도교육청,7530175,숭신여자고등학교,고등학교,J10_7530175_고등학교,숭신여자고등학교 (고등학교),365,43,322,112,210,0
경기도교육청,7530176,시온고등학교,고등학교,J10_7530176_고등학교,시온고등학교 (고등학교),365,73,292,99,193,0
경기도교육청,7530177,신갈고등학교,고등학교,J10_7530177_고등학교,신갈고등학교 (고등학교),365,75,290,103,187,0
경기도교육청,7530178,신성고등학교,고등학교,J10_7530178_고등학교,신성고등학교 (고등학교),365,82,283,94,189,0
경기도교육청,7530179,신한고등학교,고등학교,J10_7530179_고등학교,신한고등학교 (고등학교),365,51,314,124,190,0
경기도교육청,7530180,신흥고등학교,고등학교,J10_7530180_고등학교,신흥고등학교 (고등학교),365,72,293,104,189,0
경기도교육청,7530181,안법고등학교,고등학교,J10_7530181_고등학교,안법고등학교 (고등학교),365,71,294,105,189,0
경기도교육청,7530182,안산강서고등학교,고등학교,J10_7530182_고등학교,안산강서고등학교 (고등학교),365,53,312,106,206,0
경기도교육청,7530183,안산고등학교,고등학교,J10_7530183_고등학교,안산고등학교 (고등학교),365,57,308,119,189,0
경기도교육청,7530184,안산동산고등학교,고등학교,J10_7530184_고등학교,안산동산고등학교 (고등학교),365,84,281,93,188,0
경기도교육청,7530185,안양여자고등학교,고등학교,J10_7530185_고등학교,안양여자고등학교 (고등학교),365,75,290,102,188,0
경기도교육청,7530187,안양외국어고등학교,고등학교,J10_7530187_고등학교,안양외국어고등학교 (고등학교),365,71,294,102,192,0
경기도교육청,7530189,양명고등학교,고등학교,J10_7530189_고등학교,양명고등학교 (고등학교),365,71,294,106,188,0
경기도교육청,7530190,양명여자고등학교,고등학교,J10_7530190_고등학교,양명여자고등학교 (고등학교),365,58,307,118,189,0
경기도교육청,7530191,여주고등학교,고등학교,J10_7530191_고등학교,여주고등학교 (고등학교),365,68,297,107,190,0
경기도교육청,7530194,영복여자고등학교,고등학교,J10_7530194_고등학교,영복여자고등학교 (고등학교),365,72,293,103,190,0
경기도교육청,7530195,영생고등학교,고등학교,J10_7530195_고등학교,영생고등학교 (고등학교),365,76,289,101,188,0
경기도교육청,7530197,영신여자고등학교,고등학교,J10_7530197_고등학교,영신여자고등학교 (고등학교),365,75,290,100,190,0
경기도교육청,7530198,오산고등학교,고등학교,J10_7530198_고등학교,오산고등학교 (고등학교),365,79,286,96,190,0
경기도교육청,7530200,우성고등학교,고등학교,J10_7530200_고등학교,우성고등학교 (고등학교),365,76,289,98,191,0
경기도교육청,7530201,유신고등학교,고등학교,J10_7530201_고등학교,유신고등학교 (고등학교),365,72,293,103,190,0
경기도교육청,7530202,율곡고등학교,고등학교,J10_7530202_고등학교,율곡고등학교 (고등학교),365,52,313,106,207,0
경기도교육청,7530203,일산대진고등학교,고등학교,J10_7530203_고등학교,일산대진고등학교 (고등학교),365,77,288,99,189,0
경기도교육청,7530204,정명고등학교,고등학교,J10_7530204_고등학교,정명고등학교 (고등학교),365,78,287,97,190,0
경기도교육청,7530207,진성고등학교,고등학교,J10_7530207_고등학교,진성고등학교 (고등학교),365,69,296,107,189,0
경기도교육청,7530208,창현고등학교,고등학교,J10_7530208_고등학교,창현고등학교 (고등학교),365,50,315,126,189,0
경기도교육청,7530209,태성고등학교,고등학교,J10_7530209_고등학교,태성고등학교 (고등학교),365,73,292,101,191,0
경기도교육청,7530210,태원고등학교,고등학교,J10_7530210_고등학교,태원고등학교 (고등학교),365,79,286,98,188,0
경기도교육청,7530213,풍생고등학교,고등학교,J10_7530213_고등학교,풍생고등학교 (고등학교),365,51,314,125,189,0
경기도교육청,7530214,하남고등학교,고등학교,J10_7530214_고등학교,하남고등학교 (고등학교),365,53,312,124,188,0
경기도교육청,7530215,한광고등학교,고등학교,J10_7530215_고등학교,한광고등학교 (고등학교),365,75,290,100,190,0
경기도교육청,7530216,한광여자고등학교,고등학교,J10_7530216_고등학교,한광여자고등학교 (고등학교),365,75,290,101,189,0
경기도교육청,7530219,효성고등학교,고등학교,J10_7530219_고등학교,효성고등학교 (고등학교),365,75,290,101,189,0
경기도교육청,7530254,부천공업고등학교,고등학교,J10_7530254_고등학교,부천공업고등학교 (고등학교),365,78,287,98,189,0
경기도교육청,7530256,부천정보산업고등학교,고등학교,J10_7530256_고등학교,부천정보산업고등학교 (고등학교),365,83,282,93,189,0
경기도교육청,7530262,소래고등학교,고등학교,J10_7530262_고등학교,소래고등학교 (고등학교),365,53,312,105,207,0
경기도교육청,7530265,수원농생명과학고등학교,고등학교,J10_7530265_고등학교,수원농생명과학고등학교 (고등학교),365,72,293,104,189,0
경기도교육청,7530270,안양공업고등학교,고등학교,J10_7530270_고등학교,안양공업고등학교 (고등학교),365,78,287,98,189,0
경기도교육청,7530278,여주자영농업고등학교,고등학교,J10_7530278_고등학교,여주자영농업고등학교 (고등학교),365,77,288,100,188,0
경기도교육청,7530283,의정부공업고등학교,고등학교,J10_7530283_고등학교,의정부공업고등학교 (고등학교),365,54,311,102,209,0
경기도교육청,7530327,동일공업고등학교,고등학교,J10_7530327_고등학교,동일공업고등학교 (고등학교),365,68,297,99,198,0
경기도교육청,7530335,삼일공업고등학교,고등학교,J10_7530335_고등학교,삼일공업고등학교 (고등학교),365,52,313,125,188,0
경기도교육청,7530344,수원공업고등학교,고등학교,J10_7530344_고등학교,수원공업고등학교 (고등학교),365,52,313,125,188,0
경기도교육청,7530348,안산공업고등학교,고등학교,J10_7530348_고등학교,안산공업고등학교 (고등학교),365,73,292,103,189,0
경기도교육청,7530386,수성고등학교부설방송통신고등학교,고등학교,J10_7530386_고등학교,수성고등학교부설방송통신고등학교 (고등학교),365,95,270,100,170,0
경기도교육청,7530387,수원여자고등학교부설방송통신고등학교,고등학교,J10_7530387_고등학교,수원여자고등학교부설방송통신고등학교 (고등학교),365,0,365,197,168,0
경기도교육청,7530410,계명고등학교,고등학교,J10_7530410_고등학교,계명고등학교 (고등학교),365,63,302,113,189,0
경기도교육청,7530415,부천실업고등학교,고등학교,J10_7530415_고등학교,부천실업고등학교 (고등학교),365,73,292,103,189,0
경기도교육청,7530422,성남혜은학교,고등학교,J10_7530422_고등학교,성남혜은학교 (고등학교),365,79,286,97,189,0
경기도교육청,7530422,성남혜은학교,중학교,J10_7530422_중학교,성남혜은학교 (중학교),365,79,286,97,189,0
경기도교육청,7530422,성남혜은학교,초등학교,J10_7530422_초등학교,성남혜은학교 (초등학교),365,79,286,97,189,0
경기도교육청,7530423,성은학교,고등학교,J10_7530423_고등학교,성은학교 (고등학교),365,81,284,96,188,0
경기도교육청,7530423,성은학교,중학교,J10_7530423_중학교,성은학교 (중학교),365,81,284,96,188,0
경기도교육청,7530423,성은학교,초등학교,J10_7530423_초등학교,성은학교 (초등학교),365,81,284,96,188,0
경기도교육청,7530424,동방학교,고등학교,J10_7530424_고등학교,동방학교 (고등학교),365,79,286,95,191,0
경기도교육청,7530424,동방학교,중학교,J10_7530424_중학교,동방학교 (중학교),365,79,286,95,191,0
