시도교육청코드,시도교육청명,행정표준코드,학교명,학교과정명,분석단위ID,학교표시명,분석일수,휴업일수,수업일수,평균기억점수,평균위험점수,최대위험점수,최저기억점수,고위험일수,휴업일비율,고위험일비율,최종위험지수,위험등급,방학일수,추론방학일수,위험백분위,상대위험등급
P10,전북특별자치도교육청,8321236,글로벌학산고등학교,고등학교,P10_8321236_고등학교,글로벌학산고등학교 (고등학교),288,98,190,77.00668938480946,22.993310615190538,70.39523974189993,29.604760258100068,5,34.02777777777778,1.7361111111111112,16.616150763966708,매우 낮음,77,0,51.583531274742676,중간
K10,강원특별자치도교육청,7842030,천곡초등학교,초등학교,K10_7842030_초등학교,천곡초등학교 (초등학교),285,96,189,77.01460450997169,22.985395490028314,70.39523974189993,29.604760258100068,5,33.68421052631579,1.7543859649122806,16.616092632493505,매우 낮음,80,0,51.57561361836896,중간
Q10,전라남도교육청,8611031,아산초등학교,초등학교,Q10_8611031_초등학교,아산초등학교 (초등학교),285,96,189,77.01464287781154,22.985357122188454,70.39523974189993,29.604760258100068,5,33.68421052631579,1.7543859649122806,16.616065775005602,매우 낮음,80,0,51.567695961995256,중간
J10,경기도교육청,7551054,내정초등학교,초등학교,J10_7551054_초등학교,내정초등학교 (초등학교),286,96,190,77.16223310662656,22.83776689337344,70.39523974189993,29.604760258100068,6,33.56643356643357,2.097902097902098,16.615807454732035,매우 낮음,79,0,51.50039588281869,중간
J10,경기도교육청,7652274,남양주월산초등학교,초등학교,J10_7652274_초등학교,남양주월산초등학교 (초등학교),286,96,190,77.16223310662656,22.83776689337344,70.39523974189993,29.604760258100068,6,33.56643356643357,2.097902097902098,16.615807454732035,매우 낮음,79,0,51.50039588281869,중간
J10,경기도교육청,7569021,민백초등학교,초등학교,J10_7569021_초등학교,민백초등학교 (초등학교),286,96,190,77.16223310662656,22.83776689337344,70.39523974189993,29.604760258100068,6,33.56643356643357,2.097902097902098,16.615807454732035,매우 낮음,79,0,51.50039588281869,중간
J10,경기도교육청,7692165,태성초등학교,초등학교,J10_7692165_초등학교,태성초등학교 (초등학교),286,96,190,77.16223310662656,22.83776689337344,70.39523974189993,29.604760258100068,6,33.56643356643357,2.097902097902098,16.615807454732035,매우 낮음,79,0,51.50039588281869,중간
J10,경기도교육청,7681161,가온초등학교,초등학교,J10_7681161_초등학교,가온초등학교 (초등학교),286,96,190,77.16223310662656,22.83776689337344,70.39523974189993,29.604760258100068,6,33.56643356643357,2.097902097902098,16.615807454732035,매우 낮음,79,0,51.50039588281869,중간
J10,경기도교육청,7711041,청성초등학교,초등학교,J10_7711041_초등학교,청성초등학교 (초등학교),286,96,190,77.16223310662656,22.83776689337344,70.39523974189993,29.604760258100068,6,33.56643356643357,2.097902097902098,16.615807454732035,매우 낮음,79,0,51.50039588281869,중간
J10,경기도교육청,7621062,문화초등학교,초등학교,J10_7621062_초등학교,문화초등학교 (초등학교),286,96,190,77.16223310662656,22.83776689337344,70.39523974189993,29.604760258100068,6,33.56643356643357,2.097902097902098,16.615807454732035,매우 낮음,79,0,51.50039588281869,중간
J10,경기도교육청,7711033,유암초등학교,초등학교,J10_7711033_초등학교,유암초등학교 (초등학교),286,96,190,77.16223310662656,22.83776689337344,70.39523974189993,29.604760258100068,6,33.56643356643357,2.097902097902098,16.615807454732035,매우 낮음,79,0,51.50039588281869,중간
J10,경기도교육청,7581090,약대초등학교,초등학교,J10_7581090_초등학교,약대초등학교 (초등학교),286,96,190,77.16223310662656,22.83776689337344,70.39523974189993,29.604760258100068,6,33.56643356643357,2.097902097902098,16.615807454732035,매우 낮음,79,0,51.50039588281869,중간
S10,경상남도교육청,9071019,용남초등학교,초등학교,S10_9071019_초등학교,용남초등학교 (초등학교),286,96,190,77.16223310662656,22.83776689337344,70.39523974189993,29.604760258100068,6,33.56643356643357,2.097902097902098,16.615807454732035,매우 낮음,79,0,51.50039588281869,중간
J10,경기도교육청,7751227,공세초등학교,초등학교,J10_7751227_초등학교,공세초등학교 (초등학교),286,96,190,77.16223310662656,22.83776689337344,70.39523974189993,29.604760258100068,6,33.56643356643357,2.097902097902098,16.615807454732035,매우 낮음,79,0,51.50039588281869,중간
J10,경기도교육청,7541114,지동초등학교,초등학교,J10_7541114_초등학교,지동초등학교 (초등학교),286,96,190,77.16223310662656,22.83776689337344,70.39523974189993,29.604760258100068,6,33.56643356643357,2.097902097902098,16.615807454732035,매우 낮음,79,0,51.50039588281869,중간
S10,경상남도교육청,9211018,창남초등학교,초등학교,S10_9211018_초등학교,창남초등학교 (초등학교),286,96,190,77.16223310662656,22.83776689337344,70.39523974189993,29.604760258100068,6,33.56643356643357,2.097902097902098,16.615807454732035,매우 낮음,79,0,51.50039588281869,중간
S10,경상남도교육청,9211019,창동초등학교,초등학교,S10_9211019_초등학교,창동초등학교 (초등학교),286,96,190,77.16223310662656,22.83776689337344,70.39523974189993,29.604760258100068,6,33.56643356643357,2.097902097902098,16.615807454732035,매우 낮음,79,0,51.50039588281869,중간
B10,서울특별시교육청,7081450,서울신곡초등학교,초등학교,B10_7081450_초등학교,서울신곡초등학교 (초등학교),286,96,190,77.16223310662656,22.83776689337344,70.39523974189993,29.604760258100068,6,33.56643356643357,2.097902097902098,16.615807454732035,매우 낮음,79,0,51.50039588281869,중간
J10,경기도교육청,7771022,김포초등학교,초등학교,J10_7771022_초등학교,김포초등학교 (초등학교),286,96,190,77.16223310662656,22.83776689337344,70.39523974189993,29.604760258100068,6,33.56643356643357,2.097902097902098,16.615807454732035,매우 낮음,79,0,51.50039588281869,중간
S10,경상남도교육청,9141028,남지여자중학교,중학교,S10_9141028_중학교,남지여자중학교 (중학교),287,97,190,77.00977733194148,22.99022266805852,70.39827616276538,29.601723837234612,5,33.79790940766551,1.7421602787456445,16.615803951264656,매우 낮음,78,0,51.433095803642125,중간
F10,광주광역시교육청,7401173,정암초등학교,초등학교,F10_7401173_초등학교,정암초등학교 (초등학교),284,94,190,77.16862367862238,22.831376321377608,73.14511977869522,26.854880221304782,6,33.098591549295776,2.112676056338028,16.61576624186573,매우 낮음,81,0,51.42517814726841,중간
F10,광주광역시교육청,7380035,광주체육고등학교,고등학교,F10_7380035_고등학교,광주체육고등학교 (고등학교),288,98,190,76.70973468745642,23.290265312543585,64.12987959849261,35.8701204015074,3,34.02777777777778,1.0416666666666665,16.615685718780508,매우 낮음,77,0,51.4172604908947,중간
E10,인천광역시교육청,7361329,인천루원중학교,중학교,E10_7361329_중학교,인천루원중학교 (중학교),290,98,192,77.00281045779157,22.99718954220843,70.39524615885205,29.60475384114795,5,33.793103448275865,1.7241379310344827,16.615274058856247,매우 낮음,75,0,51.40934283452098,중간
C10,부산광역시교육청,7150623,계성여자고등학교,고등학교,C10_7150623_고등학교,계성여자고등학교 (고등학교),289,100,189,77.0054367044736,22.994563295526408,70.3952429057788,29.604757094221196,5,34.602076124567475,1.7301038062283738,16.615225448736997,매우 낮음,76,0,51.401425178147264,중간
J10,경기도교육청,7771120,운유초등학교,초등학교,J10_7771120_초등학교,운유초등학교 (초등학교),284,96,188,77.0186822158117,22.98131778418831,70.39523974189993,29.604760258100068,5,33.80281690140845,1.7605633802816902,16.615091463016324,매우 낮음,81,0,51.39350752177355,중간
Q10,전라남도교육청,8601026,겸백초등학교,초등학교,Q10_8601026_초등학교,겸백초등학교 (초등학교),282,95,187,77.02417654614521,22.975823453854783,70.39523974189993,29.604760258100068,5,33.687943262411345,1.773049645390071,16.614991311315368,매우 낮음,83,0,51.38558986539984,중간
J10,경기도교육청,7642044,수리중학교,중학교,J10_7642044_중학교,수리중학교 (중학교),314,106,208,76.94689089115869,23.053109108841312,70.39524695487327,29.604753045126724,5,33.75796178343949,1.5923566878980893,16.614883382558347,매우 낮음,51,0,51.37767220902612,중간
B10,서울특별시교육청,7021105,서울이문초등학교,초등학교,B10_7021105_초등학교,서울이문초등학교 (초등학교),282,95,187,77.17638195552813,22.82361804447187,70.39523974189993,29.604760258100068,6,33.687943262411345,2.127659574468085,16.614830503470735,매우 낮음,83,0,51.36975455265242,중간
Q10,전라남도교육청,8511071,나진초등학교,초등학교,Q10_8511071_초등학교,나진초등학교 (초등학교),286,98,188,77.01385477887781,22.98614522112219,70.39523974189993,29.604760258100068,5,34.26573426573427,1.7482517482517483,16.614777179261054,매우 낮음,79,0,51.3618368962787,중간
Q10,전라남도교육청,8551019,광양북초등학교,초등학교,Q10_8551019_초등학교,광양북초등학교 (초등학교),288,98,190,77.00866277815327,22.991337221846734,70.39523974189993,29.604760258100068,5,34.02777777777778,1.7361111111111112,16.614769388626044,매우 낮음,77,0,51.35391923990499,중간
M10,충청북도교육청,8031040,화당초등학교,초등학교,M10_8031040_초등학교,화당초등학교 (초등학교),285,96,189,77.01655354297797,22.98344645702202,70.39524615885205,29.60475384114795,5,33.68421052631579,1.7543859649122806,16.614728309389097,매우 낮음,80,0,51.346001583531276,중간
Q10,전라남도교육청,8621027,부산초등학교,초등학교,Q10_8621027_초등학교,부산초등학교 (초등학교),287,98,189,77.01133432349779,22.988665676502205,70.39523974189993,29.604760258100068,5,34.146341463414636,1.7421602787456445,16.614714057175235,매우 낮음,78,0,51.33808392715756,중간
F10,광주광역시교육청,7391085,광주용봉초등학교,초등학교,F10_7391085_초등학교,광주용봉초등학교 (초등학교),287,98,189,77.01133545404451,22.988664545955498,70.39519412433549,29.604805875664503,5,34.146341463414636,1.7421602787456445,16.614713265792542,매우 낮음,78,0,51.326207442596996,중간
T10,제주특별자치도교육청,9296195,도련초등학교,초등학교,T10_9296195_초등학교,도련초등학교 (초등학교),287,98,189,77.01133545404451,22.988664545955498,70.39519412433549,29.604805875664503,5,34.146341463414636,1.7421602787456445,16.614713265792542,매우 낮음,78,0,51.326207442596996,중간
Q10,전라남도교육청,8521032,순천삼산초등학교,초등학교,Q10_8521032_초등학교,순천삼산초등학교 (초등학교),284,96,188,77.01933956990263,22.980660430097373,70.39519412433549,29.604805875664503,5,33.80281690140845,1.7605633802816902,16.614631315152668,매우 낮음,81,0,51.31433095803642,중간
J10,경기도교육청,7681147,운광초등학교,초등학교,J10_7681147_초등학교,운광초등학교 (초등학교),284,96,188,77.01979080469496,22.98020919530504,70.39523974189993,29.604760258100068,5,33.80281690140845,1.7605633802816902,16.614315450798035,매우 낮음,81,0,51.306413301662715,중간
C10,부산광역시교육청,7201224,명지중학교,중학교,C10_7201224_중학교,명지중학교 (중학교),288,98,190,77.00932320070658,22.99067679929343,70.39524615885205,29.60475384114795,5,34.02777777777778,1.7361111111111112,16.614307092838732,매우 낮음,77,0,51.298495645289,중간
T10,제주특별자치도교육청,7003714,제주대학교사범대학부설중학교,중학교,T10_7003714_중학교,제주대학교사범대학부설중학교 (중학교),289,100,189,77.00685108625878,22.99314891374123,70.3952429057788,29.604757094221196,5,34.602076124567475,1.7301038062283738,16.614235381487372,매우 낮음,76,0,51.290577988915274,중간
Q10,전라남도교육청,8621017,관산남초등학교,초등학교,Q10_8621017_초등학교,관산남초등학교 (초등학교),289,99,190,77.00700087025183,22.992999129748178,70.39523974189993,29.604760258100068,5,34.2560553633218,1.7301038062283738,16.614130532692236,매우 낮음,76,0,51.28266033254156,중간
J10,경기도교육청,7781039,금모래초등학교,초등학교,J10_7781039_초등학교,금모래초등학교 (초등학교),310,122,188,76.95680650211321,23.04319349788679,70.3952468660474,29.6047531339526,5,39.35483870967742,1.6129032258064515,16.61410641626269,매우 낮음,55,0,51.27474267616785,중간
D10,대구광역시교육청,7271025,성지중학교,중학교,D10_7271025_중학교,성지중학교 (중학교),304,114,190,76.97056242253336,23.02943757746665,70.39524483855662,29.60475516144338,5,37.5,1.644736842105263,16.61402735685823,매우 낮음,61,0,51.26682501979414,중간
E10,인천광역시교육청,7361044,인천석남초등학교,초등학교,E10_7361044_초등학교,인천석남초등학교 (초등학교),284,96,188,77.020586706554,22.979413293446004,70.96836207565968,29.031637924340313,5,33.80281690140845,1.7605633802816902,16.61375831949671,매우 낮음,81,0,51.25890736342043,중간
B10,서울특별시교육청,7121308,서울삼양초등학교,초등학교,B10_7121308_초등학교,서울삼양초등학교 (초등학교),282,94,188,77.32998122982727,22.67001877017273,73.14518153040213,26.85481846959787,7,33.33333333333333,2.4822695035460995,16.613693990184743,매우 낮음,83,0,51.25098970704671,중간
D10,대구광역시교육청,7240082,대건고등학교,고등학교,D10_7240082_고등학교,대건고등학교 (고등학교),287,97,190,77.01289318354726,22.987106816452734,70.39524615885205,29.60475384114795,5,33.79790940766551,1.7421602787456445,16.613622855140605,매우 낮음,78,0,51.243072050673,중간
B10,서울특별시교육청,7061080,서울창신초등학교,초등학교,B10_7061080_초등학교,서울창신초등학교 (초등학교),284,96,188,77.17183446776257,22.828165532237435,70.39523974189993,29.604760258100068,6,33.80281690140845,2.112676056338028,16.61351868946761,매우 낮음,81,0,51.235154394299286,중간
